id,formattedAddress,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,subdivision,zoning,lastSaleDate,lastSalePrice,hoa,architectureType,cooling,coolingType,heating,heatingType,exteriorType,fireplace,floorCount,foundationType,garage,garageSpaces,garageType,pool,roomCount,unitCount,viewType
"2565-S-Ocean-Blvd,-Apt-C209,-Palm-Beach,-FL-33480","2565 S Ocean Blvd, Apt C209, Palm Beach, FL 33480",Palm Beach,FL,33480,Palm Beach,26.62714,-80.037754,Condo,1.0,1.0,640.0,,1968.0,PALM BEACH NO 3,,2024-06-21T00:00:00.000Z,307000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"2504-Larsen-Rd,-Jacksonville,-FL-32207","2504 Larsen Rd, Jacksonville, FL 32207",Jacksonville,FL,32207,Duval,30.275298,-81.634449,Single Family,2.0,1.0,768.0,14998.0,1954.0,SHARPSBURG,RMD-A,2024-06-21T00:00:00.000Z,185000,,,True,Central,True,Forced Air,Shingle,False,1.0,,False,,,False,2.0,1.0,
"2366-Shelley-St,-Apt-4,-Clearwater,-FL-33765","2366 Shelley St, Apt 4, Clearwater, FL 33765",Clearwater,FL,33765,Pinellas,27.961943,-82.739288,Condo,1.0,1.0,585.0,,1968.0,SHELLEY GARDENS CONDO,,2024-06-21T00:00:00.000Z,96500,,Condo / Apartment,True,Commercial,True,,Brick / Stone,False,1.0,,False,,,False,,1.0,Average
"3110-Wedgewood-Dr,-Belleair-Beach,-FL-33786","3110 Wedgewood Dr, Belleair Beach, FL 33786",Belleair Beach,FL,33786,Pinellas,27.933714,-82.837928,Single Family,4.0,4.0,3474.0,13310.0,1976.0,BELLE ISLE,,2024-06-21T00:00:00.000Z,2880000,,,True,Central,True,Central,Stucco,True,2.0,Footing,True,2.0,Garage,True,,1.0,
"481-Harbor-Dr-N,-Indian-Rocks-Beach,-FL-33785","481 Harbor Dr N, Indian Rocks Beach, FL 33785",Indian Rocks Beach,FL,33785,Pinellas,27.908354,-82.837311,Single Family,3.0,2.0,1824.0,7841.0,1969.0,INDIAN BEACH RE-REVISED 26TH ADD,,2024-06-21T00:00:00.000Z,1250000,,,True,Central,True,Central,Stucco,False,1.0,Footing,True,2.0,Garage,False,,1.0,
"620-Horizons-W,-Apt-107,-Boynton-Beach,-FL-33435","620 Horizons W, Apt 107, Boynton Beach, FL 33435",Boynton Beach,FL,33435,Palm Beach,26.522435,-80.057344,Condo,1.0,1.0,587.0,,1966.0,STERLING VILLAGE CONDOMINIUM 620 PARCEL,,2024-06-21T00:00:00.000Z,126000,,Condo / Apartment,False,,False,,,False,,,False,,,True,,1.0,
"655-Casa-Loma-Blvd,-Boynton-Beach,-FL-33435","655 Casa Loma Blvd, Boynton Beach, FL 33435",Boynton Beach,FL,33435,Palm Beach,26.528289,-80.055256,Condo,2.0,2.0,1377.0,43560.0,2006.0,MARINA VILLAGE AT BOYNTON BEACH TOWNHOUS,,2024-06-21T00:00:00.000Z,850000,,Condo / Apartment,False,,False,,,False,,,True,,Garage,True,,1.0,
"205-Ne-5th-Ter,-Delray-Beach,-FL-33444","205 Ne 5th Ter, Delray Beach, FL 33444",Delray Beach,FL,33444,Palm Beach,26.471801,-80.070684,,,,,,,,,2024-06-21T00:00:00.000Z,2658825,,,False,,False,,,False,,,False,,,False,,,
"1978-Portland-Ave,-Tallahassee,-FL-32303","1978 Portland Ave, Tallahassee, FL 32303",Tallahassee,FL,32303,Leon,30.477803,-84.323182,Single Family,3.0,4.0,1296.0,2614.0,1973.0,PORTLAND TOWNHOUSES,,2024-06-21T00:00:00.000Z,169900,,Condo / Apartment,True,Central,False,,Siding,False,2.0,Pier / Post & Beam,False,,,False,,1.0,
"5768-Cypress-Cir,-Tallahassee,-FL-32303","5768 Cypress Cir, Tallahassee, FL 32303",Tallahassee,FL,32303,Leon,30.517863,-84.378108,Single Family,2.0,1.0,816.0,9017.0,1979.0,AUTUMN WOODS,,2024-06-21T00:00:00.000Z,200000,,,True,Central,False,,Brick,False,1.0,Pier / Post & Beam,True,,Garage,False,,1.0,
"1896-Raa-Ave,-Tallahassee,-FL-32303","1896 Raa Ave, Tallahassee, FL 32303",Tallahassee,FL,32303,Leon,30.467938,-84.318476,Single Family,3.0,2.0,1530.0,14375.0,1969.0,HOLLY HILLS,,2024-06-21T00:00:00.000Z,255800,,,True,Central,False,,Brick,False,1.0,Pier / Post & Beam,True,,Garage,False,,1.0,
"121-N-Monroe-St,-Apt-5003,-Tallahassee,-FL-32301","121 N Monroe St, Apt 5003, Tallahassee, FL 32301",Tallahassee,FL,32301,Leon,30.442901,-84.280457,Condo,1.0,1.5,1009.0,26136.0,2006.0,THE TENNYSON A CONDOMINIUM,,2024-06-21T00:00:00.000Z,257500,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"1230-Lake-Rogers-Cir,-Oviedo,-FL-32765","1230 Lake Rogers Cir, Oviedo, FL 32765",Oviedo,FL,32765,Seminole,28.652303,-81.19455,Single Family,4.0,3.0,2156.0,10054.0,1993.0,LAKE ROGERS ESTATES,,2024-06-21T00:00:00.000Z,610000,,,True,Central,True,Central,Stucco,False,1.0,Footing,True,2.0,Garage,True,,1.0,
"1313-Dixie-Way,-Sanford,-FL-32771","1313 Dixie Way, Sanford, FL 32771",Sanford,FL,32771,Seminole,28.799734,-81.290656,Single Family,4.0,2.0,1182.0,17860.0,1964.0,DIXIE,,2024-06-21T00:00:00.000Z,175000,,,True,Central,True,Central,Concrete Block,False,1.0,Footing,False,,,False,,1.0,
"113-Garrison-Dr,-Sanford,-FL-32771","113 Garrison Dr, Sanford, FL 32771",Sanford,FL,32771,Seminole,28.791026,-81.283466,Single Family,1.0,1.0,874.0,6822.0,1958.0,COUNTRY CLUB MANOR,,2024-06-21T00:00:00.000Z,265500,,,True,Central,True,Central,Concrete Block,False,1.0,Footing,True,,Carport,False,,1.0,
"129-Overoaks-Pl,-Sanford,-FL-32771","129 Overoaks Pl, Sanford, FL 32771",Sanford,FL,32771,Seminole,28.814738,-81.362127,Single Family,4.0,3.0,2249.0,12958.0,2004.0,WESTLAKE ESTATES,,2024-06-21T00:00:00.000Z,570000,,,True,Central,True,Central,Stucco,False,1.0,Footing,True,2.0,Garage,False,,1.0,
"127-Hays-Dr,-Sanford,-FL-32771","127 Hays Dr, Sanford, FL 32771",Sanford,FL,32771,Seminole,28.791262,-81.281691,Single Family,3.0,2.0,1262.0,7121.0,1960.0,COUNTRY CLUB MANOR,,2024-06-21T00:00:00.000Z,229900,,,True,Central,True,Central,Concrete Block,False,1.0,Footing,False,,,False,,1.0,
"1782-Sw-Hilola-Ln,-Port-Saint-Lucie,-FL-34953","1782 Sw Hilola Ln, Port Saint Lucie, FL 34953",Port Saint Lucie,FL,34953,Saint Lucie,27.283064,-80.402711,Single Family,3.0,2.0,1749.0,10375.0,2004.0,PORT ST LUCIE SECTION 11,RS-2 PSL,2024-06-21T00:00:00.000Z,387000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,Slab / Mat / Raft,True,1.0,Attached,False,5.0,1.0,
"8395-Wooley-Dr,-North-Fort-Myers,-FL-33917","8395 Wooley Dr, North Fort Myers, FL 33917",North Fort Myers,FL,33917,Lee,26.723039,-81.870585,Manufactured,2.0,1.0,832.0,12700.0,1998.0,SUNCOAST ESTATES,MH-1,2024-06-21T00:00:00.000Z,85000,,Mobile Home,True,Central,True,Forced Air,Aluminum / Vinyl Siding,False,1.0,,False,,,False,,1.0,
"1287-Arapahoe-St,-North-Fort-Myers,-FL-33917","1287 Arapahoe St, North Fort Myers, FL 33917",North Fort Myers,FL,33917,Lee,26.680832,-81.871336,Land,3.0,1.0,1431.0,12840.0,1948.0,GRAMAC-TAMIAMI EAST,TFC2,2024-06-21T00:00:00.000Z,55000,,,True,Central,True,Forced Air,Aluminum Siding,False,1.0,,False,,,False,,1.0,
"118-Gaslight-Ave,-North-Fort-Myers,-FL-33917","118 Gaslight Ave, North Fort Myers, FL 33917",North Fort Myers,FL,33917,Lee,26.694862,-81.860515,Manufactured,1.0,1.0,552.0,4600.0,1968.0,MOBILE MANOR,MH-1,2024-06-21T00:00:00.000Z,22000,,Mobile Home,True,Central,True,Forced Air,Other,False,1.0,,True,1.0,Carport,False,,1.0,
"6112-Petunia-Rd,-Delray-Beach,-FL-33484","6112 Petunia Rd, Delray Beach, FL 33484",Delray Beach,FL,33484,Palm Beach,26.451405,-80.140977,Single Family,2.0,2.0,1378.0,3167.0,2000.0,FLORAL LAKES PH 3 & 4,RM,2024-06-21T00:00:00.000Z,327000,,Condo / Apartment,False,,False,,,False,,,True,,Garage,False,,1.0,
"3364-Maiden-Voyage-Cir-S,-Jacksonville,-FL-32257","3364 Maiden Voyage Cir S, Jacksonville, FL 32257",Jacksonville,FL,32257,Duval,30.185229,-81.623714,Single Family,3.0,2.0,1404.0,9115.0,1978.0,ANCHORAGE UNIT 01,RLD-70,2024-06-21T00:00:00.000Z,314500,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,True,2.0,,True,2.0,Garage,False,,1.0,
"7765-Mansfield-Hollow-Rd,-Delray-Beach,-FL-33446","7765 Mansfield Hollow Rd, Delray Beach, FL 33446",Delray Beach,FL,33446,Palm Beach,26.469988,-80.170509,Single Family,3.0,2.0,1516.0,5428.0,1988.0,PINE RIDGE AT DELRAY BEACH,RS,2024-06-21T00:00:00.000Z,430000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,True,,Garage,False,,1.0,
"3601-S-Ocean-Blvd,-Apt-404,-Palm-Beach,-FL-33480","3601 S Ocean Blvd, Apt 404, Palm Beach, FL 33480",Palm Beach,FL,33480,Palm Beach,26.587903,-80.039755,Condo,2.0,2.0,1404.0,,1979.0,BARBICAN COND,,2024-06-21T00:00:00.000Z,325000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"3143-Wavering-Ln,-Middleburg,-FL-32068","3143 Wavering Ln, Middleburg, FL 32068",Middleburg,FL,32068,Clay,30.105203,-81.786633,Single Family,3.0,2.0,1208.0,5168.0,2000.0,GLEN LAUREL,PUD,2024-06-21T00:00:00.000Z,303000,,,True,Central,True,Forced Air,Log,False,1.0,,True,,Garage,False,,1.0,
"6293-Madras-Cir,-Boynton-Beach,-FL-33437","6293 Madras Cir, Boynton Beach, FL 33437",Boynton Beach,FL,33437,Palm Beach,26.518846,-80.141856,Single Family,4.0,2.5,2077.0,8546.0,1990.0,INDIAN WELLS,RS,2024-06-21T00:00:00.000Z,607500,,,True,Commercial,True,Forced Air,Stucco,True,1.0,,True,,Garage,True,,1.0,
"213-Deportivo-Dr,-Saint-Augustine,-FL-32086","213 Deportivo Dr, Saint Augustine, FL 32086",Saint Augustine,FL,32086,Saint Johns,29.788539,-81.314048,Land,,,,10890.0,2000.0,SAINT AUGUSTINE SHORES,PUD,2024-06-21T00:00:00.000Z,100000,,,False,,False,,,False,,,False,,,False,,1.0,
"89-Washington-St,-Saint-Augustine,-FL-32084","89 Washington St, Saint Augustine, FL 32084",Saint Augustine,FL,32084,Saint Johns,29.887697,-81.313007,Land,,,,4792.0,,,,2024-06-21T00:00:00.000Z,238100,,,False,,False,,,False,,,False,,,False,,,
"2800-N-Highland-Ave,-Tampa,-FL-33602","2800 N Highland Ave, Tampa, FL 33602",Tampa,FL,33602,Hillsborough,27.968593,-82.46283,Land,,,,,,,,2024-06-21T00:00:00.000Z,355000,,,False,,False,,,False,,,False,,,False,,,
"551-Scenic-Rd-SW,-Palm-Bay,-FL-32908","551 Scenic Rd SW, Palm Bay, FL 32908",Palm Bay,FL,32908,Brevard,27.974808,-80.686825,Single Family,3.0,2.0,1445.0,10019.0,2022.0,PORT MALABAR UNIT 32,RS2,2024-06-21T00:00:00.000Z,315000,,,True,Commercial,True,,Stucco,False,1.0,,False,,,False,,1.0,
"3467-Lynn-Ct,-Middleburg,-FL-32068","3467 Lynn Ct, Middleburg, FL 32068",Middleburg,FL,32068,Clay,30.15786,-81.821872,Single Family,4.0,2.0,1488.0,6098.0,2020.0,,,2024-06-21T00:00:00.000Z,280400,48.0,,True,Central,True,Forced Air,Log,False,,,False,,,False,,1.0,
"4101-N-Ocean-Blvd,-Apt-1405,-Boca-Raton,-FL-33431","4101 N Ocean Blvd, Apt 1405, Boca Raton, FL 33431",Boca Raton,FL,33431,Palm Beach,26.387842,-80.069595,Condo,2.0,2.0,1438.0,,1990.0,SEA RANCH CLUB OF BOCA III COND,,2024-06-21T00:00:00.000Z,870000,,Condo / Apartment,False,,False,,,False,,,False,,,True,,1.0,
"1780-Rocky-Wood-Cir,-Apt-101,-Rockledge,-FL-32955","1780 Rocky Wood Cir, Apt 101, Rockledge, FL 32955",Rockledge,FL,32955,Brevard,28.270099,-80.72153,Condo,2.0,2.0,1118.0,3920.0,1998.0,PLAT OF VIERA NORTH P.U.D. PARCEL I THE,,2024-06-21T00:00:00.000Z,235000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"18-Woodfield-Cir,-Homosassa,-FL-34446","18 Woodfield Cir, Homosassa, FL 34446",Homosassa,FL,34446,Citrus,28.730386,-82.503959,Land,,,,9422.0,,SOUTHERN WOODS/SMW PHASE IV,PDR PLANNED DEVELOPMENT(S,2024-06-21T00:00:00.000Z,35000,,,False,,False,,,False,,,False,,,False,,,
"1900-Consulate-Pl,-Apt-1002,-West-Palm-Beach,-FL-33401","1900 Consulate Pl, Apt 1002, West Palm Beach, FL 33401",West Palm Beach,FL,33401,Palm Beach,26.73105,-80.081525,Condo,2.0,2.0,1804.0,,1980.0,CONSULATE COND,,2024-06-21T00:00:00.000Z,525205,1284.0,Condo / Apartment,False,,False,,,False,,,False,,,True,,1.0,
"3157-Landmark-Dr,-Apt-422,-Clearwater,-FL-33761","3157 Landmark Dr, Apt 422, Clearwater, FL 33761",Clearwater,FL,33761,Pinellas,28.034603,-82.713696,Condo,2.0,2.0,1226.0,25265.0,1983.0,EAGLE'S GLEN CONDO,,2024-06-21T00:00:00.000Z,263000,,Condo / Apartment,True,Commercial,True,,Brick / Stone,True,1.0,,True,,Detached,False,,1.0,Average
"3074-Snell-St,-Jacksonville,-FL-32218","3074 Snell St, Jacksonville, FL 32218",Jacksonville,FL,32218,Duval,30.444267,-81.699944,Single Family,3.0,2.0,1380.0,6700.0,2021.0,GARDEN CITY NE 1/4 OF SE,RLD-60,2024-06-21T00:00:00.000Z,260000,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,False,1.0,,False,,,False,,1.0,
"14-Caree-Pl,-Placida,-FL-33946","14 Caree Pl, Placida, FL 33946",Placida,FL,33946,Charlotte,26.877259,-82.244607,Single Family,3.0,2.0,1606.0,7500.0,2024.0,ROTONDA SANDS,RSF5 SINGLE FAM. RES.,2024-06-21T00:00:00.000Z,315000,,,True,Commercial,True,,,False,,,False,,,False,,,
"1604-Meadow-Ln-NE,-Winter-Haven,-FL-33881","1604 Meadow Ln NE, Winter Haven, FL 33881",Winter Haven,FL,33881,Polk,28.038503,-81.698176,Single Family,3.0,2.0,1392.0,11591.0,1977.0,BUCKEYE HEIGHTS,R1A,2024-06-21T00:00:00.000Z,390000,,,False,,False,,Aluminum / Vinyl Siding,True,1.0,Other,True,,Attached,True,,1.0,
"1579-Priory-Cir,-Winter-Garden,-FL-34787","1579 Priory Cir, Winter Garden, FL 34787",Winter Garden,FL,34787,Orange,28.521257,-81.619894,Single Family,3.0,2.0,1780.0,3831.0,2011.0,STONEYBROOK WEST UT 8,PUD,2024-06-21T00:00:00.000Z,385000,,Condo / Apartment,True,Central,True,Forced Air,Stucco,False,2.0,,True,2.0,Garage,False,,,
"9611-N-Hollybrook-Lake-Dr,-Apt-204,-Pembroke-Pines,-FL-33025","9611 N Hollybrook Lake Dr, Apt 204, Pembroke Pines, FL 33025",Pembroke Pines,FL,33025,Broward,25.995433,-80.270893,Condo,2.0,2.0,1170.0,,1973.0,HOLLYBROOK GOLF & TENNIS CLUB,(R-MF),2024-06-21T00:00:00.000Z,212000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"980-Saint-James-Ln,-Vero-Beach,-FL-32967","980 Saint James Ln, Vero Beach, FL 32967",Vero Beach,FL,32967,Indian River,27.678994,-80.394687,Single Family,3.0,3.0,2615.0,10890.0,2021.0,ST JAMES ISLAND-OAK HARBOR PLAT #1,RM-6,2024-06-21T00:00:00.000Z,1400000,800.0,,True,Commercial,True,Forced Air,Concrete Block,False,,Slab / Mat / Raft,True,,Garage,False,,1.0,
"4304-Silver-Creek-St,-Kissimmee,-FL-34744","4304 Silver Creek St, Kissimmee, FL 34744",Kissimmee,FL,34744,Osceola,28.338611,-81.26727,Single Family,3.0,2.0,1818.0,5663.0,2021.0,CREEKSIDE AT BOGGY CREEK PHS 1,,2024-06-21T00:00:00.000Z,430000,,,True,Package,True,,Concrete Block,False,1.0,Footing,True,,Garage,False,,,
"3357-Canoe-Birch-Pl,-Oviedo,-FL-32766","3357 Canoe Birch Pl, Oviedo, FL 32766",Oviedo,FL,32766,Seminole,28.646699,-81.153376,Single Family,4.0,3.0,2730.0,10854.0,2002.0,LIVE OAK RESERVE,,2024-06-21T00:00:00.000Z,665000,,,True,Central,True,Central,Stucco,False,1.0,Footing,True,,Garage,False,,1.0,
"215-Columbus-Way,-Marco-Island,-FL-34145","215 Columbus Way, Marco Island, FL 34145",Marco Island,FL,34145,Collier,25.932511,-81.706148,Land,3.0,3.5,2922.0,17424.0,1973.0,MARCO BEACH UNIT 8,MARCO,2024-06-21T00:00:00.000Z,2800000,,,False,,False,,,False,,,False,,,False,,,
"1637-Pga-Blvd,-Melbourne,-FL-32935","1637 Pga Blvd, Melbourne, FL 32935",Melbourne,FL,32935,Brevard,28.153836,-80.648427,Single Family,3.0,2.0,1495.0,6970.0,1997.0,GREENBRIAR VILLAGE REPLAT NO 2,R2(6),2024-06-21T00:00:00.000Z,355000,,,True,Central,True,Central,Aluminum / Vinyl Siding,True,1.0,Slab / Mat / Raft,True,,Attached,False,,1.0,
"244-Hollingshead-Loop,-Davenport,-FL-33896","244 Hollingshead Loop, Davenport, FL 33896",Davenport,FL,33896,Polk,28.246161,-81.598549,Single Family,3.0,2.0,1336.0,4003.0,2001.0,BRIDGEWATER CROSSING PHASE I,,2024-06-21T00:00:00.000Z,350000,,,False,,False,,Stucco,False,2.0,Other,True,,Attached,True,,1.0,
"7300-Radice-Ct,-Apt-706,-Lauderhill,-FL-33319","7300 Radice Ct, Apt 706, Lauderhill, FL 33319",Lauderhill,FL,33319,Broward,26.175994,-80.246084,Condo,2.0,2.0,1384.0,202053.0,1985.0,ENVIRON TOWERS CONDO 2,RM-18,2024-06-21T00:00:00.000Z,200000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"718-Monterey-Dr,-Satellite-Beach,-FL-32937","718 Monterey Dr, Satellite Beach, FL 32937",Satellite Beach,FL,32937,Brevard,28.196128,-80.602492,Single Family,5.0,4.0,4475.0,6098.0,2008.0,MONTECITO PHASE 1B,PUD,2024-06-21T00:00:00.000Z,775000,,,True,Central,True,Central,Stucco,False,2.0,Slab / Mat / Raft,True,,Attached,False,,1.0,
"8234-Harborside-Cir,-Englewood,-FL-34224","8234 Harborside Cir, Englewood, FL 34224",Englewood,FL,34224,Charlotte,26.874535,-82.313006,Townhouse,3.0,3.0,1590.0,719.0,2000.0,CAPE HAZE,PD PLANNED DEVELOPMENT,2024-06-21T00:00:00.000Z,630000,,,True,Commercial,True,Forced Air,Stucco,False,2.0,,True,,Attached,False,6.0,1.0,
"3374-Commodore-Ct,-West-Palm-Beach,-FL-33411","3374 Commodore Ct, West Palm Beach, FL 33411",West Palm Beach,FL,33411,Palm Beach,26.726461,-80.146559,Single Family,3.0,2.5,1796.0,2888.0,2003.0,LIBERTY BAY,RPD,2024-06-21T00:00:00.000Z,480000,,,True,Commercial,True,Forced Air,Stucco,False,2.0,,True,,Garage,False,,1.0,
"980-Cape-Marco-Dr,-Unit-805,-Marco-Island,-FL-34145","980 Cape Marco Dr, Unit 805, Marco Island, FL 34145",Marco Island,FL,34145,Collier,25.90966,-81.727196,Condo,3.0,3.0,2112.0,,1996.0,MONTERREY A CONDOMINIUM,,2024-06-21T00:00:00.000Z,1525000,2154.0,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"4050-Ne-18th-Ave,-Pompano-Beach,-FL-33064","4050 Ne 18th Ave, Pompano Beach, FL 33064",Pompano Beach,FL,33064,Broward,26.281631,-80.098979,Single Family,2.0,2.0,1145.0,8364.0,1959.0,BEACON HEIGHTS SEC B 44-43 B,RS-3,2024-06-21T00:00:00.000Z,420000,,,True,Central,False,,Stucco,False,,Slab / Mat / Raft,True,1.0,Carport,False,,1.0,
"5409-Tildens-Grove-Blvd,-Windermere,-FL-34786","5409 Tildens Grove Blvd, Windermere, FL 34786",Windermere,FL,34786,Orange,28.487254,-81.575528,Single Family,5.0,4.0,5457.0,25721.0,2004.0,TILDENS GROVE PH 1,R-CE-C,2024-06-21T00:00:00.000Z,1890000,,,True,Central,True,Forced Air,Stucco,True,2.0,,True,,Garage,True,,1.0,
"12140-Shadow-Ridge-Blvd,-Hudson,-FL-34669","12140 Shadow Ridge Blvd, Hudson, FL 34669",Hudson,FL,34669,Pasco,28.344359,-82.61385,Single Family,2.0,2.0,987.0,7809.0,1980.0,SHADOW RIDGE UNIT 2,0PUD,2024-06-21T00:00:00.000Z,225000,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,True,1.0,Attached,False,,1.0,
"4890-Conway-Rd,-Apt-67,-Orlando,-FL-32812","4890 Conway Rd, Apt 67, Orlando, FL 32812",Orlando,FL,32812,Orange,28.482898,-81.332559,Condo,2.0,2.0,870.0,3752.0,1973.0,SIENNA PLACE CONDO,R-3,2024-06-21T00:00:00.000Z,200000,,Condo / Apartment,True,Central,True,Forced Air,Concrete Block,False,,,False,,,False,,1.0,
"3125-Louetta-Cir,-Melbourne,-FL-32901","3125 Louetta Cir, Melbourne, FL 32901",Melbourne,FL,32901,Brevard,28.062762,-80.637003,Single Family,5.0,2.5,3164.0,8276.0,2016.0,MERIDIAN PLACE,,2024-06-21T00:00:00.000Z,490000,,,False,,False,,Stucco,False,2.0,,True,,Attached,False,,1.0,
"413-Nw-46th-St,-Miami,-FL-33127","413 Nw 46th St, Miami, FL 33127",Miami,FL,33127,Miami-Dade,25.817936,-80.203006,Single Family,2.0,1.0,720.0,7200.0,1935.0,BUENA VISTA HGTS EXTN,0104,2024-06-21T00:00:00.000Z,1700000,,,False,,False,,Concrete Block,False,1.0,,False,,,False,,1.0,
"13-Apache-St,-Palm-Coast,-FL-32137","13 Apache St, Palm Coast, FL 32137",Palm Coast,FL,32137,Flagler,29.618161,-81.200609,Manufactured,3.0,2.0,1440.0,7449.0,1976.0,JOHNSON BEACH,MH-1,2024-06-21T00:00:00.000Z,180000,,Mobile Home,True,Central,True,Forced Air,Vinyl,False,1.0,,False,,,False,,1.0,
"450-N-Federal-Hwy,-Unit-1409,-Boynton-Beach,-FL-33435","450 N Federal Hwy, Unit 1409, Boynton Beach, FL 33435",Boynton Beach,FL,33435,Palm Beach,26.530365,-80.058146,Condo,2.0,2.0,1350.0,43560.0,2010.0,CASA COSTA CONDO,,2024-06-21T00:00:00.000Z,589000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,,
"319-Cordova-Rd,-West-Palm-Beach,-FL-33401","319 Cordova Rd, West Palm Beach, FL 33401",West Palm Beach,FL,33401,Palm Beach,26.694662,-80.053313,Single Family,4.0,3.0,2252.0,6247.0,1926.0,EL CID,SF14-C3,2024-06-21T00:00:00.000Z,1529275,,,True,Commercial,True,Forced Air,Stucco,False,2.0,,True,,Carport,False,,2.0,
"LA-Fitte-Dr,-Cudjoe-Key,-FL-33042","LA Fitte Dr, Cudjoe Key, FL 33042",Cudjoe Key,FL,33042,Monroe,24.66326,-81.48138,Land,,,,25000.0,,,,2024-06-21T00:00:00.000Z,385000,,,False,,False,,,False,,,False,,,False,,,
"4036-Haws-Ln,-Orlando,-FL-32814","4036 Haws Ln, Orlando, FL 32814",Orlando,FL,32814,Orange,28.568555,-81.33508,Single Family,4.0,2.0,2676.0,5844.0,2005.0,BALDWIN PARK UT 4,PD,2024-06-21T00:00:00.000Z,1125000,,,True,Central,True,Forced Air,Other,False,2.0,,True,2.0,Garage,False,,1.0,
"3013-Blue-Cypress-Ln,-Wellington,-FL-33414","3013 Blue Cypress Ln, Wellington, FL 33414",Wellington,FL,33414,Palm Beach,26.637749,-80.241065,Single Family,4.0,4.5,3422.0,7999.0,2023.0,,,2024-06-21T00:00:00.000Z,4750000,,,False,,False,,,False,,,False,,,False,,,
"100-Laguna-Villa-Blvd,-Unit-G11,-Jacksonville-Beach,-FL-32250","100 Laguna Villa Blvd, Unit G11, Jacksonville Beach, FL 32250",Jacksonville Beach,FL,32250,Duval,30.268263,-81.38621,Condo,2.0,2.0,1179.0,476.0,1973.0,OCEANS EDGE CONDOMINIUM,,2024-06-21T00:00:00.000Z,429000,,Condo / Apartment,False,,True,,,False,,,False,,,False,,1.0,Average
"1188-Fromage-Way,-Jacksonville,-FL-32225","1188 Fromage Way, Jacksonville, FL 32225",Jacksonville,FL,32225,Duval,30.340072,-81.535106,Single Family,2.0,1.5,1316.0,3049.0,1986.0,BROOKWOOD FOREST UNIT 03,RMD-D,2024-06-21T00:00:00.000Z,210000,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,True,2.0,,True,2.0,Garage,False,1.0,1.0,
"8274-Winnipesaukee-Way,-Lake-Worth,-FL-33467","8274 Winnipesaukee Way, Lake Worth, FL 33467",Lake Worth,FL,33467,Palm Beach,26.601633,-80.178945,Single Family,3.0,2.0,1760.0,8250.0,1981.0,LAKES OF LANTANA PHASE 2-B,RS,2024-06-21T00:00:00.000Z,500000,,,True,Commercial,True,Forced Air,Other,False,1.0,,True,,Garage,False,,1.0,
"4960-Nw-16th-Ct,-Lauderhill,-FL-33313","4960 Nw 16th Ct, Lauderhill, FL 33313",Lauderhill,FL,33313,Broward,26.145654,-80.216526,Single Family,4.0,2.0,1170.0,7075.0,1971.0,FLAIR SUB NO 5 54-36 B,RS-4,2024-06-21T00:00:00.000Z,410000,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,False,,,False,,1.0,
"7745-W-Lake-Dr,-West-Palm-Beach,-FL-33406","7745 W Lake Dr, West Palm Beach, FL 33406",West Palm Beach,FL,33406,Palm Beach,26.641538,-80.075357,Single Family,3.0,2.0,1974.0,10398.0,1960.0,ACREAGE & UNREC,SF,2024-06-21T00:00:00.000Z,1225000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,True,,Garage,True,,1.0,Water
"1625-Grand-St,-Orlando,-FL-32805","1625 Grand St, Orlando, FL 32805",Orlando,FL,32805,Orange,28.526669,-81.40246,Single Family,2.0,1.0,1008.0,8154.0,1949.0,ACREAGE & UNREC,R-1A,2024-06-21T00:00:00.000Z,160000,,,False,,True,Convection,Stucco,False,1.0,,True,,,False,,1.0,
"3930-Thomas-St,-Orlando,-FL-32805","3930 Thomas St, Orlando, FL 32805",Orlando,FL,32805,Orange,28.529093,-81.424688,Single Family,3.0,2.0,1136.0,5652.0,1999.0,WASHINGTON GARDENS,R-1,2024-06-21T00:00:00.000Z,300000,,,True,Central,True,Forced Air,Stucco,False,1.0,,True,1.0,Garage,False,,1.0,
